Número de registro,Tipo de registro,Razón social,NIF,NIMA,Tipo de vía,Nombre de la vía,Código de vía,Tipo de número,Número,Escalera,Piso,Puerta,Polígono industrial,Provincia,Código de provincia,Municipio,Código de municipio,Código postal,Teléfono,Fax,Alcance de la gestión,Alcance de la gestión normalizado,Residuos de Construcción y Demolición,Número de proceso,Descripción del proceso,Proceso de tratamiento normalizado,Código LER de residuo,Descripción del residuo,Tipo de residuo normalizado
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,010307,Otros residuos que contienen sustancias peligrosas procedentes de la transformación física y química de minerales metálicos,OtrosResiduosQueContienenSustanciasPeligrosasProcedentesDeLaTransformacionFisicaYQuimicaDeMineralesMetalicos
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,191206,Madera que contiene sustancias peligrosas,MaderaQueContieneSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,191003,Fracciones ligeras de fragmentación (fluff-light) y polvo que contienen sustancias peligrosas,FraccionesLigerasDeFragmentacionflufflightYPolvoQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,190115,Polvo de caldera que contiene sustancias peligrosas,PolvoDeCalderaQueContieneSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,180106,Productos químicos que consisten en o contienen sustancias peligrosas,ProductosQuimicosQueConsistenEnOContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,170503,Tierra y piedras que contienen sustancias peligrosas,TierraYPiedrasQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,160606,Electrolito de pilas y acumuladores recogido selectivamente,ElectrolitoDePilasYAcumuladoresRecogidoSelectivamente
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,161101,Revestimientos y refractarios a base de carbono procedentes de procesos metalúrgicos que contienen sustancias peligrosas,RevestimientosYRefractariosABaseDeCarbonoProcedentesDeProcesosMetalurgicosQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,160305,Residuos orgánicos que contienen sustancias peligrosas,ResiduosOrganicosQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,160303,Residuos inorgánicos que contienen sustancias peligrosas,ResiduosInorganicosQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,160114,Anticongelantes que contienen sustancias peligrosas,AnticongelantesQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,150202,"Absorbentes materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas",AbsorbentesMaterialesDeFiltracionincluidosLosFiltrosDeAceiteNoEspecificadosEnOtraCategoriaTraposDeLimpiezaYRopasProtectorasContaminadosPorSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,140605,Lodos o residuos sólidos que contienene otros disolventes,LodosOResiduosSolidosQueContieneneOtrosDisolventes
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,130307,Aceites minerales no clorados de aislamiento y transmisión de calor,AceitesMineralesNoCloradosDeAislamientoYTransmisionDeCalor
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,120120,Muelas y materiales de esmerilado usados que contienen sustancias peligrosas,MuelasYMaterialesDeEsmeriladoUsadosQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,120116,Residuos de granallado o chorreado que contienen sustancias peligrosas,ResiduosDeGranalladoOChorreadoQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,110503,Residuos sólidos del tratamiento de gases,ResiduosSolidosDelTratamientoDeGases
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,110301,Residuos que contienen cianuro,ResiduosQueContienenCianuro
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,110198,Otros residuos que contienen sustancias peligrosas,OtrosResiduosQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,101209,Residuos sólidos del tratamiento de gases que contienen sustancias peligrosas,ResiduosSolidosDelTratamientoDeGasesQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,101111,"Residuos de pequeñas partículas de vidrio y de polvo de vidrio que contienen metales pesados (por ejemplo, de tubos catódicos)",ResiduosDePequenasParticulasDeVidrioYDePolvoDeVidrioQueContienenMetalesPesadosporEjemploDeTubosCatodicos
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,101211,Residuos del vidriado que contienen metales pesados,ResiduosDelVidriadoQueContienenMetalesPesados
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,101119,Residuos sólidos del tratamiento in situ de efluentes que contienen sustancias peligrosas,ResiduosSolidosDelTratamientoInSituDeEfluentesQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,101113,Lodos procedentes del pulido y esmerilado del vidrio que contienen sustancias peligrosas,LodosProcedentesDelPulidoYEsmeriladoDelVidrioQueContienenSustanciasPeligrosas
AAI/MD/G18/15163,Autorización de gestión de residuos peligrosos,"Gestión y Valorización Integral del Centro, S.L.",B86246691,2800034487,Camino,Del Valle,014A0442,P,12,,,,,Madrid,28,Arganda del Rey,014,28500,918712163,918715132,Centro de transferencia de residuos peligrosos,CentroDeTransferenciaDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos en espera de cualquiera de las operaciones de valorización numeradas de R1 a R12,AlmacenamientoDeResiduosPeligrososEnEsperaDeCualquieraDeLasOperacionesDeValorizacionNumeradasDeR1AR12,100909,Partículas procedentes de los efluentes gaseosos que contienen sustancias peligrosas,ParticulasProcedentesDeLosEfluentesGaseososQueContienenSustanciasPeligrosas
